banco_origem,dia,hora,dia_semana,valor,valor_acumulado_ate_hora,dias_desde_ultimo_batimento,faixa_batimento
COBwebRCBAUTOS,2026-03-06,8,6,10712.42,10712.42,105,basal
COBwebRCBAUTOS,2026-03-06,9,6,330.0,11042.42,105,basal
COBwebRCBAUTOS,2026-03-06,10,6,3465.0,14507.42,105,basal
COBwebRCBAUTOS,2026-03-06,11,6,358.29,14865.71,105,basal
COBwebRCBAUTOS,2026-03-06,12,6,6600.05,21465.76,105,basal
COBwebRCBAUTOS,2026-03-06,13,6,10500.0,31965.76,105,basal
COBwebRCBAUTOS,2026-03-06,14,6,1836.93,33802.69,105,basal
COBwebRCBAUTOS,2026-03-06,15,6,10828.89,44631.58,105,basal
COBwebRCBAUTOS,2026-03-06,16,6,405.78,45037.36,105,basal
COBwebRCBAUTOS,2026-03-06,17,6,7091.19,52128.55,105,basal
COBwebRCBAUTOS,2026-03-06,18,6,0.0,52128.55,105,basal
COBwebRCBAUTOS,2026-03-06,19,6,0.0,52128.55,105,basal
COBwebRCBAUTOS,2026-03-09,8,2,1500.06,1500.06,108,basal
COBwebRCBAUTOS,2026-03-09,9,2,4042.22,5542.28,108,basal
COBwebRCBAUTOS,2026-03-09,10,2,169.29,5711.57,108,basal
COBwebRCBAUTOS,2026-03-09,11,2,0.0,5711.57,108,basal
COBwebRCBAUTOS,2026-03-09,12,2,0.0,5711.57,108,basal
COBwebRCBAUTOS,2026-03-09,13,2,3642.03,9353.6,108,basal
COBwebRCBAUTOS,2026-03-09,14,2,16829.28,26182.88,108,basal
COBwebRCBAUTOS,2026-03-09,15,2,0.0,26182.88,108,basal
COBwebRCBAUTOS,2026-03-09,16,2,200.0,26382.88,108,basal
COBwebRCBAUTOS,2026-03-09,17,2,280.5,26663.38,108,basal
COBwebRCBAUTOS,2026-03-09,18,2,0.0,26663.38,108,basal
COBwebRCBAUTOS,2026-03-09,19,2,0.0,26663.38,108,basal
COBwebRCBAUTOS,2026-03-10,8,3,0.0,0.0,109,basal
COBwebRCBAUTOS,2026-03-10,9,3,220.0,220.0,109,basal
COBwebRCBAUTOS,2026-03-10,10,3,3113.3,3333.3,109,basal
COBwebRCBAUTOS,2026-03-10,11,3,16261.88,19595.18,109,basal
COBwebRCBAUTOS,2026-03-10,12,3,300.0,19895.18,109,basal
COBwebRCBAUTOS,2026-03-10,13,3,6532.16,26427.34,109,basal
COBwebRCBAUTOS,2026-03-10,14,3,15238.31,41665.65,109,basal
COBwebRCBAUTOS,2026-03-10,15,3,0.0,41665.65,109,basal
COBwebRCBAUTOS,2026-03-10,16,3,0.0,41665.65,109,basal
COBwebRCBAUTOS,2026-03-10,17,3,14303.31,55968.96,109,basal
COBwebRCBAUTOS,2026-03-10,18,3,0.0,55968.96,109,basal
COBwebRCBAUTOS,2026-03-10,19,3,0.0,55968.96,109,basal
COBwebRCBAUTOS,2026-03-11,8,4,372.75,372.75,110,basal
COBwebRCBAUTOS,2026-03-11,9,4,692.48,1065.23,110,basal
COBwebRCBAUTOS,2026-03-11,10,4,280.0,1345.23,110,basal
COBwebRCBAUTOS,2026-03-11,11,4,15754.0,17099.23,110,basal
COBwebRCBAUTOS,2026-03-11,12,4,12450.0,29549.23,110,basal
COBwebRCBAUTOS,2026-03-11,13,4,6689.57,36238.8,110,basal
COBwebRCBAUTOS,2026-03-11,14,4,2463.83,38702.63,110,basal
COBwebRCBAUTOS,2026-03-11,15,4,10585.32,49287.95,110,basal
COBwebRCBAUTOS,2026-03-11,16,4,5355.79,54643.74,110,basal
COBwebRCBAUTOS,2026-03-11,17,4,864.41,55508.15,110,basal
COBwebRCBAUTOS,2026-03-11,18,4,0.0,55508.15,110,basal
COBwebRCBAUTOS,2026-03-11,19,4,0.0,55508.15,110,basal
COBwebRCBAUTOS,2026-03-12,8,5,1010.51,1010.51,111,basal
COBwebRCBAUTOS,2026-03-12,9,5,550.0,1560.51,111,basal
COBwebRCBAUTOS,2026-03-12,10,5,184.0,1744.51,111,basal
COBwebRCBAUTOS,2026-03-12,11,5,396.85,2141.36,111,basal
COBwebRCBAUTOS,2026-03-12,12,5,0.0,2141.36,111,basal
COBwebRCBAUTOS,2026-03-12,13,5,1072.38,3213.74,111,basal
COBwebRCBAUTOS,2026-03-12,14,5,7197.77,10411.51,111,basal
COBwebRCBAUTOS,2026-03-12,15,5,4087.27,14498.78,111,basal
COBwebRCBAUTOS,2026-03-12,16,5,0.0,14498.78,111,basal
COBwebRCBAUTOS,2026-03-12,17,5,6500.0,20998.78,111,basal
COBwebRCBAUTOS,2026-03-12,18,5,0.0,20998.78,111,basal
COBwebRCBAUTOS,2026-03-12,19,5,0.0,20998.78,111,basal
COBwebRCBAUTOS,2026-03-13,8,6,520.0,520.0,112,basal
COBwebRCBAUTOS,2026-03-13,9,6,107.8,627.8,112,basal
COBwebRCBAUTOS,2026-03-13,10,6,3235.19,3862.99,112,basal
COBwebRCBAUTOS,2026-03-13,11,6,7459.0,11321.99,112,basal
COBwebRCBAUTOS,2026-03-13,12,6,3676.21,14998.2,112,basal
COBwebRCBAUTOS,2026-03-13,13,6,3488.94,18487.14,112,basal
COBwebRCBAUTOS,2026-03-13,14,6,817.68,19304.82,112,basal
COBwebRCBAUTOS,2026-03-13,15,6,5255.25,24560.07,112,basal
COBwebRCBAUTOS,2026-03-13,16,6,987.88,25547.95,112,basal
COBwebRCBAUTOS,2026-03-13,17,6,617.03,26164.98,112,basal
COBwebRCBAUTOS,2026-03-13,18,6,0.0,26164.98,112,basal
COBwebRCBAUTOS,2026-03-13,19,6,0.0,26164.98,112,basal
COBwebRCBAUTOS,2026-03-16,8,2,7386.75,7386.75,115,basal
COBwebRCBAUTOS,2026-03-16,9,2,674.5,8061.25,115,basal
COBwebRCBAUTOS,2026-03-16,10,2,2113.29,10174.54,115,basal
COBwebRCBAUTOS,2026-03-16,11,2,6178.14,16352.68,115,basal
COBwebRCBAUTOS,2026-03-16,12,2,0.0,16352.68,115,basal
COBwebRCBAUTOS,2026-03-16,13,2,1523.19,17875.87,115,basal
COBwebRCBAUTOS,2026-03-16,14,2,227.72,18103.59,115,basal
COBwebRCBAUTOS,2026-03-16,15,2,0.0,18103.59,115,basal
COBwebRCBAUTOS,2026-03-16,16,2,0.0,18103.59,115,basal
COBwebRCBAUTOS,2026-03-16,17,2,0.0,18103.59,115,basal
COBwebRCBAUTOS,2026-03-16,18,2,0.0,18103.59,115,basal
COBwebRCBAUTOS,2026-03-16,19,2,0.0,18103.59,115,basal
COBwebRCBAUTOS,2026-03-17,8,3,0.0,0.0,116,basal
COBwebRCBAUTOS,2026-03-17,9,3,225.0,225.0,116,basal
COBwebRCBAUTOS,2026-03-17,10,3,0.0,225.0,116,basal
COBwebRCBAUTOS,2026-03-17,11,3,950.0,1175.0,116,basal
COBwebRCBAUTOS,2026-03-17,12,3,0.0,1175.0,116,basal
COBwebRCBAUTOS,2026-03-17,13,3,7251.99,8426.99,116,basal
COBwebRCBAUTOS,2026-03-17,14,3,1438.92,9865.91,116,basal
COBwebRCBAUTOS,2026-03-17,15,3,500.0,10365.91,116,basal
COBwebRCBAUTOS,2026-03-17,16,3,0.0,10365.91,116,basal
COBwebRCBAUTOS,2026-03-17,17,3,0.0,10365.91,116,basal
COBwebRCBAUTOS,2026-03-17,18,3,0.0,10365.91,116,basal
COBwebRCBAUTOS,2026-03-17,19,3,0.0,10365.91,116,basal
COBwebRCBAUTOS,2026-03-18,8,4,0.0,0.0,117,basal
COBwebRCBAUTOS,2026-03-18,9,4,1840.0,1840.0,117,basal
COBwebRCBAUTOS,2026-03-18,10,4,885.0,2725.0,117,basal
COBwebRCBAUTOS,2026-03-18,11,4,2622.05,5347.05,117,basal
COBwebRCBAUTOS,2026-03-18,12,4,354.84,5701.89,117,basal
COBwebRCBAUTOS,2026-03-18,13,4,0.0,5701.89,117,basal
COBwebRCBAUTOS,2026-03-18,14,4,6432.77,12134.66,117,basal
COBwebRCBAUTOS,2026-03-18,15,4,1982.56,14117.22,117,basal
COBwebRCBAUTOS,2026-03-18,16,4,0.0,14117.22,117,basal
COBwebRCBAUTOS,2026-03-18,17,4,0.0,14117.22,117,basal
COBwebRCBAUTOS,2026-03-18,18,4,12600.0,26717.22,117,basal
COBwebRCBAUTOS,2026-03-18,19,4,0.0,26717.22,117,basal
COBwebRCBAUTOS,2026-03-19,8,5,8806.98,8806.98,118,basal
COBwebRCBAUTOS,2026-03-19,9,5,550.0,9356.98,118,basal
COBwebRCBAUTOS,2026-03-19,10,5,417.73,9774.71,118,basal
COBwebRCBAUTOS,2026-03-19,11,5,4835.67,14610.38,118,basal
COBwebRCBAUTOS,2026-03-19,12,5,0.0,14610.38,118,basal
COBwebRCBAUTOS,2026-03-19,13,5,5120.0,19730.38,118,basal
COBwebRCBAUTOS,2026-03-19,14,5,433.56,20163.94,118,basal
COBwebRCBAUTOS,2026-03-19,15,5,117.1,20281.04,118,basal
COBwebRCBAUTOS,2026-03-19,16,5,526.15,20807.19,118,basal
COBwebRCBAUTOS,2026-03-19,17,5,950.0,21757.19,118,basal
COBwebRCBAUTOS,2026-03-19,18,5,0.0,21757.19,118,basal
COBwebRCBAUTOS,2026-03-19,19,5,0.0,21757.19,118,basal
COBwebRCBAUTOS,2026-03-20,8,6,3570.0,3570.0,119,basal
COBwebRCBAUTOS,2026-03-20,9,6,2343.47,5913.47,119,basal
COBwebRCBAUTOS,2026-03-20,10,6,1022.58,6936.05,119,basal
COBwebRCBAUTOS,2026-03-20,11,6,600.58,7536.63,119,basal
COBwebRCBAUTOS,2026-03-20,12,6,0.0,7536.63,119,basal
COBwebRCBAUTOS,2026-03-20,13,6,0.0,7536.63,119,basal
COBwebRCBAUTOS,2026-03-20,14,6,655.67,8192.3,119,basal
COBwebRCBAUTOS,2026-03-20,15,6,1020.0,9212.3,119,basal
COBwebRCBAUTOS,2026-03-20,16,6,220.0,9432.3,119,basal
COBwebRCBAUTOS,2026-03-20,17,6,500.0,9932.3,119,basal
COBwebRCBAUTOS,2026-03-20,18,6,0.0,9932.3,119,basal
COBwebRCBAUTOS,2026-03-20,19,6,0.0,9932.3,119,basal
COBwebRCBAUTOS,2026-03-23,8,2,5465.36,5465.36,122,basal
COBwebRCBAUTOS,2026-03-23,9,2,1386.0,6851.36,122,basal
COBwebRCBAUTOS,2026-03-23,10,2,0.0,6851.36,122,basal
COBwebRCBAUTOS,2026-03-23,11,2,0.0,6851.36,122,basal
COBwebRCBAUTOS,2026-03-23,12,2,850.0,7701.36,122,basal
COBwebRCBAUTOS,2026-03-23,13,2,4385.96,12087.32,122,basal
COBwebRCBAUTOS,2026-03-23,14,2,7054.75,19142.07,122,basal
COBwebRCBAUTOS,2026-03-23,15,2,1656.16,20798.23,122,basal
COBwebRCBAUTOS,2026-03-23,16,2,0.0,20798.23,122,basal
COBwebRCBAUTOS,2026-03-23,17,2,0.0,20798.23,122,basal
COBwebRCBAUTOS,2026-03-23,18,2,0.0,20798.23,122,basal
COBwebRCBAUTOS,2026-03-23,19,2,0.0,20798.23,122,basal
COBwebRCBAUTOS,2026-03-24,8,3,560.0,560.0,123,basal
COBwebRCBAUTOS,2026-03-24,9,3,300.0,860.0,123,basal
COBwebRCBAUTOS,2026-03-24,10,3,1945.62,2805.62,123,basal
COBwebRCBAUTOS,2026-03-24,11,3,4155.35,6960.97,123,basal
COBwebRCBAUTOS,2026-03-24,12,3,0.0,6960.97,123,basal
COBwebRCBAUTOS,2026-03-24,13,3,7728.0,14688.97,123,basal
COBwebRCBAUTOS,2026-03-24,14,3,182.0,14870.97,123,basal
COBwebRCBAUTOS,2026-03-24,15,3,1819.4,16690.37,123,basal
COBwebRCBAUTOS,2026-03-24,16,3,616.27,17306.64,123,basal
COBwebRCBAUTOS,2026-03-24,17,3,0.0,17306.64,123,basal
COBwebRCBAUTOS,2026-03-24,18,3,0.0,17306.64,123,basal
COBwebRCBAUTOS,2026-03-24,19,3,0.0,17306.64,123,basal
COBwebRCBAUTOS,2026-03-25,8,4,0.0,0.0,124,basal
COBwebRCBAUTOS,2026-03-25,9,4,251.9,251.9,124,basal
COBwebRCBAUTOS,2026-03-25,10,4,20042.75,20294.65,124,basal
COBwebRCBAUTOS,2026-03-25,11,4,5296.0,25590.65,124,basal
COBwebRCBAUTOS,2026-03-25,12,4,562.0,26152.65,124,basal
COBwebRCBAUTOS,2026-03-25,13,4,2966.85,29119.5,124,basal
COBwebRCBAUTOS,2026-03-25,14,4,500.0,29619.5,124,basal
COBwebRCBAUTOS,2026-03-25,15,4,13636.9,43256.4,124,basal
COBwebRCBAUTOS,2026-03-25,16,4,0.0,43256.4,124,basal
COBwebRCBAUTOS,2026-03-25,17,4,0.0,43256.4,124,basal
COBwebRCBAUTOS,2026-03-25,18,4,0.0,43256.4,124,basal
COBwebRCBAUTOS,2026-03-25,19,4,0.0,43256.4,124,basal
COBwebRCBAUTOS,2026-03-26,8,5,0.0,0.0,125,basal
COBwebRCBAUTOS,2026-03-26,9,5,906.12,906.12,125,basal
COBwebRCBAUTOS,2026-03-26,10,5,1348.0,2254.12,125,basal
COBwebRCBAUTOS,2026-03-26,11,5,2024.88,4279.0,125,basal
COBwebRCBAUTOS,2026-03-26,12,5,15390.47,19669.47,125,basal
COBwebRCBAUTOS,2026-03-26,13,5,1991.77,21661.24,125,basal
COBwebRCBAUTOS,2026-03-26,14,5,190.04,21851.28,125,basal
COBwebRCBAUTOS,2026-03-26,15,5,10240.41,32091.69,125,basal
COBwebRCBAUTOS,2026-03-26,16,5,0.0,32091.69,125,basal
COBwebRCBAUTOS,2026-03-26,17,5,0.0,32091.69,125,basal
COBwebRCBAUTOS,2026-03-26,18,5,0.0,32091.69,125,basal
COBwebRCBAUTOS,2026-03-26,19,5,0.0,32091.69,125,basal
COBwebRCBAUTOS,2026-03-27,8,6,220.0,220.0,126,basal
COBwebRCBAUTOS,2026-03-27,9,6,2210.0,2430.0,126,basal
COBwebRCBAUTOS,2026-03-27,10,6,1104.43,3534.43,126,basal
COBwebRCBAUTOS,2026-03-27,11,6,3834.34,7368.77,126,basal
COBwebRCBAUTOS,2026-03-27,12,6,0.0,7368.77,126,basal
COBwebRCBAUTOS,2026-03-27,13,6,8675.84,16044.61,126,basal
COBwebRCBAUTOS,2026-03-27,14,6,500.0,16544.61,126,basal
COBwebRCBAUTOS,2026-03-27,15,6,28000.0,44544.61,126,basal
COBwebRCBAUTOS,2026-03-27,16,6,0.0,44544.61,126,basal
COBwebRCBAUTOS,2026-03-27,17,6,2500.12,47044.73,126,basal
COBwebRCBAUTOS,2026-03-27,18,6,0.0,47044.73,126,basal
COBwebRCBAUTOS,2026-03-27,19,6,0.0,47044.73,126,basal
COBwebRCBAUTOS,2026-03-30,8,2,60860.25,60860.25,129,basal
COBwebRCBAUTOS,2026-03-30,9,2,46116.83,106977.08,129,basal
COBwebRCBAUTOS,2026-03-30,10,2,65756.37,172733.45,129,basal
COBwebRCBAUTOS,2026-03-30,11,2,14736.87,187470.32,129,basal
COBwebRCBAUTOS,2026-03-30,12,2,26949.75,214420.07,129,basal
COBwebRCBAUTOS,2026-03-30,13,2,73053.92,287473.99,129,basal
COBwebRCBAUTOS,2026-03-30,14,2,16779.78,304253.77,129,basal
COBwebRCBAUTOS,2026-03-30,15,2,1596.0,305849.77,129,basal
COBwebRCBAUTOS,2026-03-30,16,2,150.0,305999.77,129,basal
COBwebRCBAUTOS,2026-03-30,17,2,0.0,305999.77,129,basal
COBwebRCBAUTOS,2026-03-30,18,2,0.0,305999.77,129,basal
COBwebRCBAUTOS,2026-03-30,19,2,0.0,305999.77,129,basal
COBwebRCBAUTOS,2026-03-31,8,3,0.0,0.0,130,basal
COBwebRCBAUTOS,2026-03-31,9,3,5170.85,5170.85,130,basal
COBwebRCBAUTOS,2026-03-31,10,3,8004.41,13175.26,130,basal
COBwebRCBAUTOS,2026-03-31,11,3,1661.0,14836.26,130,basal
COBwebRCBAUTOS,2026-03-31,12,3,7000.0,21836.26,130,basal
COBwebRCBAUTOS,2026-03-31,13,3,547.74,22384.0,130,basal
COBwebRCBAUTOS,2026-03-31,14,3,1262.78,23646.78,130,basal
COBwebRCBAUTOS,2026-03-31,15,3,983.51,24630.29,130,basal
COBwebRCBAUTOS,2026-03-31,16,3,0.0,24630.29,130,basal
COBwebRCBAUTOS,2026-03-31,17,3,0.0,24630.29,130,basal
COBwebRCBAUTOS,2026-03-31,18,3,0.0,24630.29,130,basal
COBwebRCBAUTOS,2026-03-31,19,3,0.0,24630.29,130,basal
COBwebRCBAUTOS,2026-04-01,8,4,120.0,120.0,131,basal
COBwebRCBAUTOS,2026-04-01,9,4,20700.0,20820.0,131,basal
COBwebRCBAUTOS,2026-04-01,10,4,350.0,21170.0,131,basal
COBwebRCBAUTOS,2026-04-01,11,4,826.71,21996.71,131,basal
COBwebRCBAUTOS,2026-04-01,12,4,321.16,22317.87,131,basal
COBwebRCBAUTOS,2026-04-01,13,4,1727.29,24045.16,131,basal
COBwebRCBAUTOS,2026-04-01,14,4,7923.27,31968.43,131,basal
COBwebRCBAUTOS,2026-04-01,15,4,1342.52,33310.95,131,basal
COBwebRCBAUTOS,2026-04-01,16,4,0.0,33310.95,131,basal
COBwebRCBAUTOS,2026-04-01,17,4,0.0,33310.95,131,basal
COBwebRCBAUTOS,2026-04-01,18,4,0.0,33310.95,131,basal
COBwebRCBAUTOS,2026-04-01,19,4,0.0,33310.95,131,basal
COBwebRCBAUTOS,2026-04-02,8,5,0.0,0.0,132,basal
COBwebRCBAUTOS,2026-04-02,9,5,1665.85,1665.85,132,basal
COBwebRCBAUTOS,2026-04-02,10,5,11573.2,13239.05,132,basal
COBwebRCBAUTOS,2026-04-02,11,5,3000.0,16239.05,132,basal
COBwebRCBAUTOS,2026-04-02,12,5,150.45,16389.5,132,basal
COBwebRCBAUTOS,2026-04-02,13,5,0.0,16389.5,132,basal
COBwebRCBAUTOS,2026-04-02,14,5,250.0,16639.5,132,basal
COBwebRCBAUTOS,2026-04-02,15,5,2110.0,18749.5,132,basal
COBwebRCBAUTOS,2026-04-02,16,5,0.0,18749.5,132,basal
COBwebRCBAUTOS,2026-04-02,17,5,960.0,19709.5,132,basal
COBwebRCBAUTOS,2026-04-02,18,5,0.0,19709.5,132,basal
COBwebRCBAUTOS,2026-04-02,19,5,0.0,19709.5,132,basal
COBwebRCBAUTOS,2026-04-03,8,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,9,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,10,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,11,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,12,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,13,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,14,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,15,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,16,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,17,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,18,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-03,19,6,0.0,0.0,133,basal
COBwebRCBAUTOS,2026-04-06,8,2,240.0,240.0,136,basal
COBwebRCBAUTOS,2026-04-06,9,2,0.0,240.0,136,basal
COBwebRCBAUTOS,2026-04-06,10,2,0.0,240.0,136,basal
COBwebRCBAUTOS,2026-04-06,11,2,0.0,240.0,136,basal
COBwebRCBAUTOS,2026-04-06,12,2,0.0,240.0,136,basal
COBwebRCBAUTOS,2026-04-06,13,2,416.22,656.22,136,basal
COBwebRCBAUTOS,2026-04-06,14,2,210.45,866.67,136,basal
COBwebRCBAUTOS,2026-04-06,15,2,584.67,1451.34,136,basal
COBwebRCBAUTOS,2026-04-06,16,2,250.0,1701.34,136,basal
COBwebRCBAUTOS,2026-04-06,17,2,0.0,1701.34,136,basal
COBwebRCBAUTOS,2026-04-06,18,2,0.0,1701.34,136,basal
COBwebRCBAUTOS,2026-04-06,19,2,0.0,1701.34,136,basal
COBwebRCBAUTOS,2026-04-07,8,3,380.0,380.0,137,basal
COBwebRCBAUTOS,2026-04-07,9,3,247.87,627.87,137,basal
COBwebRCBAUTOS,2026-04-07,10,3,5160.65,5788.52,137,basal
COBwebRCBAUTOS,2026-04-07,11,3,1367.84,7156.36,137,basal
COBwebRCBAUTOS,2026-04-07,12,3,300.0,7456.36,137,basal
COBwebRCBAUTOS,2026-04-07,13,3,1279.0,8735.36,137,basal
COBwebRCBAUTOS,2026-04-07,14,3,612.04,9347.4,137,basal
COBwebRCBAUTOS,2026-04-07,15,3,4750.03,14097.43,137,basal
COBwebRCBAUTOS,2026-04-07,16,3,300.0,14397.43,137,basal
COBwebRCBAUTOS,2026-04-07,17,3,0.0,14397.43,137,basal
COBwebRCBAUTOS,2026-04-07,18,3,0.0,14397.43,137,basal
COBwebRCBAUTOS,2026-04-07,19,3,0.0,14397.43,137,basal
COBwebRCBAUTOS,2026-04-08,8,4,0.0,0.0,138,basal
COBwebRCBAUTOS,2026-04-08,9,4,300.0,300.0,138,basal
COBwebRCBAUTOS,2026-04-08,10,4,1048.75,1348.75,138,basal
COBwebRCBAUTOS,2026-04-08,11,4,355.18,1703.93,138,basal
COBwebRCBAUTOS,2026-04-08,12,4,1133.4,2837.33,138,basal
COBwebRCBAUTOS,2026-04-08,13,4,440.0,3277.33,138,basal
COBwebRCBAUTOS,2026-04-08,14,4,661.0,3938.33,138,basal
COBwebRCBAUTOS,2026-04-08,15,4,1909.94,5848.27,138,basal
COBwebRCBAUTOS,2026-04-08,16,4,4200.1,10048.37,138,basal
COBwebRCBAUTOS,2026-04-08,17,4,1357.15,11405.52,138,basal
COBwebRCBAUTOS,2026-04-08,18,4,0.0,11405.52,138,basal
COBwebRCBAUTOS,2026-04-08,19,4,0.0,11405.52,138,basal
COBwebRCBAUTOS,2026-04-09,8,5,1263.06,1263.06,139,basal
COBwebRCBAUTOS,2026-04-09,9,5,2084.68,3347.74,139,basal
COBwebRCBAUTOS,2026-04-09,10,5,738.65,4086.39,139,basal
COBwebRCBAUTOS,2026-04-09,11,5,1908.61,5995.0,139,basal
COBwebRCBAUTOS,2026-04-09,12,5,858.0,6853.0,139,basal
COBwebRCBAUTOS,2026-04-09,13,5,5073.41,11926.41,139,basal
COBwebRCBAUTOS,2026-04-09,14,5,1561.71,13488.12,139,basal
COBwebRCBAUTOS,2026-04-09,15,5,8617.74,22105.86,139,basal
COBwebRCBAUTOS,2026-04-09,16,5,0.0,22105.86,139,basal
COBwebRCBAUTOS,2026-04-09,17,5,371.31,22477.17,139,basal
COBwebRCBAUTOS,2026-04-09,18,5,0.0,22477.17,139,basal
COBwebRCBAUTOS,2026-04-09,19,5,0.0,22477.17,139,basal
COBwebRCBAUTOS,2026-04-10,8,6,0.0,0.0,140,basal
COBwebRCBAUTOS,2026-04-10,9,6,202.15,202.15,140,basal
COBwebRCBAUTOS,2026-04-10,10,6,250.0,452.15,140,basal
COBwebRCBAUTOS,2026-04-10,11,6,1236.0,1688.15,140,basal
COBwebRCBAUTOS,2026-04-10,12,6,1468.46,3156.61,140,basal
COBwebRCBAUTOS,2026-04-10,13,6,1150.0,4306.61,140,basal
COBwebRCBAUTOS,2026-04-10,14,6,2703.63,7010.24,140,basal
COBwebRCBAUTOS,2026-04-10,15,6,4831.29,11841.53,140,basal
COBwebRCBAUTOS,2026-04-10,16,6,5633.74,17475.27,140,basal
COBwebRCBAUTOS,2026-04-10,17,6,0.0,17475.27,140,basal
COBwebRCBAUTOS,2026-04-10,18,6,0.0,17475.27,140,basal
COBwebRCBAUTOS,2026-04-10,19,6,0.0,17475.27,140,basal
COBwebRCBAUTOS,2026-04-13,8,2,0.0,0.0,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,9,2,801.7,801.7,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,10,2,3253.1,4054.8,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,11,2,100.0,4154.8,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,12,2,0.0,4154.8,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,13,2,316.27,4471.07,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,14,2,80.0,4551.07,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,15,2,659.0,5210.07,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,16,2,385.18,5595.25,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,17,2,12000.0,17595.25,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,18,2,0.0,17595.25,1,pos_batimento
COBwebRCBAUTOS,2026-04-13,19,2,0.0,17595.25,1,pos_batimento
COBwebRCBAUTOS,2026-04-14,8,3,855.88,855.88,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,9,3,447.0,1302.88,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,10,3,3737.89,5040.77,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,11,3,3967.02,9007.79,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,12,3,0.0,9007.79,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,13,3,278.25,9286.04,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,14,3,1651.27,10937.31,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,15,3,8169.35,19106.66,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,16,3,390.0,19496.66,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,17,3,4942.05,24438.71,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,18,3,0.0,24438.71,2,pos_batimento
COBwebRCBAUTOS,2026-04-14,19,3,0.0,24438.71,2,pos_batimento
COBwebRCBAUTOS,2026-04-15,8,4,130.9,130.9,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,9,4,168.95,299.85,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,10,4,672.88,972.73,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,11,4,2113.46,3086.19,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,12,4,580.0,3666.19,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,13,4,353.46,4019.65,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,14,4,802.99,4822.64,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,15,4,1057.03,5879.67,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,16,4,0.0,5879.67,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,17,4,0.0,5879.67,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,18,4,0.0,5879.67,3,pos_batimento
COBwebRCBAUTOS,2026-04-15,19,4,0.0,5879.67,3,pos_batimento
COBwebRCBAUTOS,2026-04-16,8,5,0.0,0.0,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,9,5,800.0,800.0,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,10,5,1523.0,2323.0,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,11,5,0.0,2323.0,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,12,5,3500.46,5823.46,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,13,5,10767.28,16590.74,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,14,5,12452.29,29043.03,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,15,5,2850.35,31893.38,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,16,5,0.0,31893.38,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,17,5,300.0,32193.38,4,pos_batimento
COBwebRCBAUTOS,2026-04-16,18,5,0.0,32193.38,4,pos_batimento
